,user_id,items_count,steam_id,playtime_forever,id
23786,76561198052055791,0,76561198052055791,0,0
23787,76561198052058533,18,76561198052058533,901,4000
23788,76561198052095765,2,76561198052095765,187,240
23789,76561198052097663,54,76561198052097663,206,240
23790,76561198052099579,0,76561198052099579,0,0
23791,76561198052103195,19,76561198052103195,3992,42680
23792,76561198052106833,3,76561198052106833,49,4000
23793,76561198052108714,7,76561198052108714,252,42680
23794,76561198052117402,0,76561198052117402,0,0
23795,76561198052117688,0,76561198052117688,0,0
23796,gaffzee,92,76561198052120262,6,240
23797,themacboy,98,76561198052127188,587,400
23798,76561198052170204,30,76561198052170204,69,240
23799,76561198052176517,11,76561198052176517,778,240
23800,76561198052176639,31,76561198052176639,234,550
23801,76561198052176859,11,76561198052176859,2109,24740
23802,76561198052178159,0,76561198052178159,0,0
23803,76561198052182763,334,76561198052182763,479,2360
23804,76561198052185483,13,76561198052185483,4063,4000
23805,sciell,69,76561198052186646,0,2200
23806,76561198052187823,16,76561198052187823,23,240
23807,76561198052188592,6,76561198052188592,3858,4000
23808,randall4321,228,76561198052190712,292,4000
23809,76561198052191016,52,76561198052191016,3507,4000
23810,12524,81,76561198052194685,12574,4000
23811,WolfRaiser,35,76561198052195626,488,4000
23812,76561198052248053,146,76561198052248053,0,3830
23813,76561198052253959,28,76561198052253959,1918,72850
23814,76561198052255669,29,76561198052255669,1939,1250
23815,76561198052257601,10,76561198052257601,586,4000
23816,76561198052259283,42,76561198052259283,0,320
23817,76561198052266069,0,76561198052266069,0,0
23818,DiiGDEEP,0,76561198052268230,0,0
23819,76561198052271143,40,76561198052271143,0,15710
23820,76561198052271261,16,76561198052271261,0,205790
23821,76561198052271306,89,76561198052271306,2064,4000
23822,headlesswork,0,76561198052284250,0,0
23823,snowconeface,35,76561198052288436,40,20
23824,diego_ractor,0,76561198052373179,0,0
23825,76561198052373821,27,76561198052373821,4734,550
23826,imsObims,1,76561198052374675,1,38830
23827,tundersky,0,76561198052380907,0,0
23828,76561198052389659,107,76561198052389659,1782,1200
23829,76561198052390326,234,76561198052390326,867,220
23830,76561198052393052,15,76561198052393052,12892,4000
23831,76561198052397054,45,76561198052397054,12814,4000
23832,76561198052397458,101,76561198052397458,5109,240
23833,76561198052400061,5,76561198052400061,6218,550
23834,76561198052406636,13,76561198052406636,3211,4000
23835,76561198052407696,0,76561198052407696,0,0
23836,idontjog,44,76561198052454508,34,40
23837,76561198052457827,12,76561198052457827,0,205790
23838,thribeiro,33,76561198052483302,10,4000
23839,76561198052491136,7,76561198052491136,5605,72850
23840,76561198052495859,29,76561198052495859,135,4000
23841,76561198052503456,63,76561198052503456,461,4520
23842,jamestheboss55,19,76561198052510147,6,240
23843,76561198052510659,3,76561198052510659,699,400
23844,76561198052511640,4,76561198052511640,65364,4000
23845,76561198052518856,55,76561198052518856,245,42680
23846,dwmateamshitterthanyou,0,76561198052521433,0,0
23847,76561198052526054,30,76561198052526054,17,240
23848,Agusxd2011,34,76561198052555759,1700,1250
23849,AdiAffendi,0,76561198052558575,0,0
23850,nato876,3,76561198052577347,0,236390
23851,givemesomeheadgivemesomehead,70,76561198052584713,3440,4700
23852,Goochwhisperer,59,76561198052586131,2388,240
23853,76561198052591183,12,76561198052591183,63,220
23854,Yoitenal,109,76561198052600244,0,240
23855,76561198052601610,4,76561198052601610,131,304930
23856,demonjlkm,5,76561198052638871,105,6060
23857,76561198052644020,1,76561198052644020,27765,105600
23858,76561198052658688,0,76561198052658688,0,0
23859,BradS_23,146,76561198052660530,423,4000
23860,dalekcaan7,22,76561198052660896,322,4000
23861,76561198052664134,16,76561198052664134,21,20
23862,76561198052665512,9,76561198052665512,46,40800
23863,pootheman,16,76561198052669439,0,205790
23864,76561198052670796,0,76561198052670796,0,0
23865,76561198052674786,7,76561198052674786,2430,4000
23866,76561198052676218,39,76561198052676218,411,4000
23867,76561198052679242,70,76561198052679242,3184,4000
23868,76561198052692107,14,76561198052692107,44,98200
23869,76561198052715835,12,76561198052715835,15756,730
23870,76561198052719943,11,76561198052719943,895,240
23871,flynnis,6,76561198052726790,0,4760
23872,memeshitposter,7,76561198052732032,45554,72850
23873,76561198052735170,4,76561198052735170,1763,43110
23874,76561198052735312,234,76561198052735312,862,70
23875,76561198052736228,30,76561198052736228,4467,240
23876,76561198052737632,10,76561198052737632,0,10180
23877,76561198052738009,9,76561198052738009,886,230410
23878,76561198052738563,6,76561198052738563,852,550
23879,nzallig8tor,0,76561198052771143,0,0
23880,lachiedude996,134,76561198052775963,322,240
23881,76561198052776483,6,76561198052776483,1730,4000
23882,76561198052778256,40,76561198052778256,116,20900
23883,76561198052782059,10,76561198052782059,402,240
23884,interdoorsman,131,76561198052783085,44,220
23885,DevotedServant,1,76561198052788779,0,205790
23886,76561198052795744,0,76561198052795744,0,0
23887,76561198052811254,23,76561198052811254,4923,4000
23888,76561198052823187,37,76561198052823187,3248,4000
23889,76561198052834465,41,76561198052834465,2574,72850
23890,admin55,2,76561198052836241,0,9480
23891,76561198052839136,0,76561198052839136,0,0
23892,TYFORTHEFOOD,21,76561198052840555,0,31280
23893,76561198052843763,85,76561198052843763,20,17470
23894,76561198052848749,24,76561198052848749,589,240
23895,76561198052848805,2,76561198052848805,0,205790
23896,76561198052850348,7,76561198052850348,5616,550
23897,ItzFaydee,4,76561198052851236,1661,300
23898,76561198052853176,45,76561198052853176,52,12900
23899,76561198052853704,2,76561198052853704,3976,42700
23900,76561198052855120,82,76561198052855120,3,4000
23901,Jonoe123,0,76561198052855214,0,0
23902,76561198052862128,10,76561198052862128,1560,10500
23903,76561198052875626,31,76561198052875626,114,6060
23904,gummibear45,0,76561198052883379,0,0
23905,76561198052887847,19,76561198052887847,2670,4000
23906,76561198052900187,4,76561198052900187,0,16450
23907,Legendarygamin,11,76561198052900323,362,4000
23908,ben9600,37,76561198052903667,24740,4000
23909,76561198052903884,29,76561198052903884,413,4000
23910,76561198052910355,86,76561198052910355,1,10
23911,76561198052915884,2,76561198052915884,275,31280
23912,76561198052923728,0,76561198052923728,0,0
23913,hailstorm69,4,76561198052925548,5199,208090
23914,76561198052926053,3,76561198052926053,93037,105600
23915,Cake_Fish,25,76561198052927262,5092,240
23916,radadada,6,76561198052941155,1509,550
23917,SilverSauce,0,76561198052983269,0,0
23918,76561198053000561,52,76561198053000561,209,220
23919,76561198053007932,90,76561198053007932,3579,220
23920,BoKing,80,76561198053014094,4171,4000
23921,WEREMEMBERTHEFREEMAN,21,76561198053031373,8492,4000
23922,76561198053063117,14,76561198053063117,4487,4000
23923,shadow4117,10,76561198053072760,358,6060
23924,76561198053079970,15,76561198053079970,128,42910
23925,76561198053086530,3,76561198053086530,15220,72850
23926,76561198053117805,0,76561198053117805,0,0
23927,76561198053127941,0,76561198053127941,0,0
23928,Akko6288,131,76561198053130672,26655,4000
23929,Kerastrazsa,47,76561198053137882,167,3590
23930,76561198053162895,4,76561198053162895,163,400
23931,76561198053165395,0,76561198053165395,0,0
23932,AussieAussie,100,76561198053178860,69,130
23933,76561198053190314,19,76561198053190314,12,240
23934,76561198053191924,5,76561198053191924,158,221080
23935,76561198053195726,25,76561198053195726,627,220
23936,76561198053209588,41,76561198053209588,1014,7110
23937,sduce,7,76561198053216421,0,70640
23938,76561198053224555,37,76561198053224555,316,4000
23939,76561198053226632,10,76561198053226632,613,24780
23940,76561198053231221,0,76561198053231221,0,0
23941,76561198053235675,56,76561198053235675,928,240
23942,fletchopaso,21,76561198053238432,1,240
23943,76561198053245470,33,76561198053245470,1493,4000
23944,76561198053248819,38,76561198053248819,33860,4000
23945,aidanalvarez,66,76561198053254897,3550,240
23946,76561198053256954,75,76561198053256954,540,4000
23947,areaquar33,66,76561198053277538,11299,4000
23948,76561198053299141,131,76561198053299141,581,240
23949,76561198053306496,20,76561198053306496,0,4000
23950,76561198053306776,5,76561198053306776,3620,105600
23951,76561198053309128,5,76561198053309128,0,400
23952,squarenix1234,42,76561198053313084,56,320
23953,76561198053318116,3,76561198053318116,0,500
23954,x3nocrat3s,556,76561198053325728,0,300
23955,theawsomeguy321,0,76561198053337709,0,0
23956,Cronthius,89,76561198053346631,104,22000
23957,wikhunter,73,76561198053353115,1079,3920
23958,The_Sneaky_Snake,189,76561198053353698,5294,4000
23959,koiwa-pranis,25,76561198053359590,0,102840
23960,ODsquid,60,76561198053368606,103,240
23961,PoosUpMyBum,153,76561198053373766,629,4000
23962,76561198053373904,49,76561198053373904,226,2630
23963,74987000,57,76561198053378497,8999,4000
23964,76561198053380027,0,76561198053380027,0,0
23965,18062002,0,76561198053380587,0,0
23966,76561198053387404,21,76561198053387404,368,4000
23967,76561198053394620,10,76561198053394620,0,12100
23968,76561198053408417,74,76561198053408417,47,1610
23969,portalandmarvelgames,0,76561198053417103,0,0
23970,76561198053429355,0,76561198053429355,0,0
23971,THESN,0,76561198053433915,0,0
23972,76561198053435642,13,76561198053435642,1500,4000
23973,duludulu,23,76561198053437309,0,17470
23974,76561198053444858,46,76561198053444858,1081,4000
23975,AcerPlaysGamesCSGO,73,76561198053449281,19922,4000
23976,76561198053452805,41,76561198053452805,0,320
23977,76561198053458264,0,76561198053458264,0,0
23978,76561198053458458,17,76561198053458458,667,20900
23979,76561198053460714,11,76561198053460714,35,20920
23980,76561198053464364,0,76561198053464364,0,0
23981,masterdevilish,0,76561198053466238,0,0
23982,76561198053466527,383,76561198053466527,260,220
23983,76561198053468368,0,76561198053468368,0,0
23984,76561198053471069,8,76561198053471069,29545,230410
23985,76561198053473120,14,76561198053473120,10449,72850
23986,76561198053485071,0,76561198053485071,0,0
23987,76561198053489422,29,76561198053489422,3234,4000
23988,76561198053498583,18,76561198053498583,1662,33230
23989,76561198053505063,5,76561198053505063,6112,550
23990,76561198053510664,22,76561198053510664,5,33910
23991,milowolf,73,76561198053519990,45,4000
23992,76561198053521210,0,76561198053521210,0,0
23993,76561198053563043,15,76561198053563043,226,240
23994,76561198053566716,77,76561198053566716,144,3920
23995,snorlakunbanme,0,76561198053567483,0,0
23996,76561198053570925,0,76561198053570925,0,0
23997,76561198053577646,43,76561198053577646,0,1250
23998,76561198053582398,74,76561198053582398,1409,4500
23999,76561198053587564,0,76561198053587564,0,0
24000,76561198053593227,42,76561198053593227,10863,10
24001,76561198053594426,15,76561198053594426,5680,42680
24002,zilaman,132,76561198053597502,0,4760
24003,76561198053600095,0,76561198053600095,0,0
24004,76561198053602371,0,76561198053602371,0,0
24005,76561198053607681,1,76561198053607681,0,205790
24006,76561198053632462,35,76561198053632462,806,4000
24007,76561198053634782,10,76561198053634782,1205,7940
24008,76561198053648692,76,76561198053648692,53,20
24009,76561198053649715,14,76561198053649715,0,205790
24010,PhilosophicalGreenLlama,17,76561198053663475,705,41500
24011,76561198053665337,0,76561198053665337,0,0
24012,76561198053667873,9,76561198053667873,836,4000
24013,76561198053674664,0,76561198053674664,0,0
24014,76561198053679384,103,76561198053679384,5934,4000
24015,76561198053684850,8,76561198053684850,0,205790
24016,76561198053702041,23,76561198053702041,458,500
24017,degomi,5,76561198053715202,17345,65800
24018,udiorick,15,76561198053716691,671,550
24019,amuanfaget,142,76561198053718215,645,220
24020,DirtyChris,98,76561198053719611,1491,240
24021,76561198053726093,0,76561198053726093,0,0
24022,76561198053731296,40,76561198053731296,4078,240
24023,76561198053736578,3,76561198053736578,2016,42680
24024,Talerfic,85,76561198053740394,1687,4000
24025,FunnyLucaa,24,76561198053740960,0,240
24026,coolstuffmc,2,76561198053762329,240,4000
24027,76561198053771667,31,76561198053771667,24279,4000
24028,jazza2310,74,76561198053774208,670,3910
24029,76561198053774231,9,76561198053774231,745,4000
24030,76561198053779167,45,76561198053779167,2347,4000
24031,u4tnrthtrgn,69,76561198053787183,6971,240
24032,76561198053787258,3,76561198053787258,0,33910
24033,76561198053792388,15,76561198053792388,630,240
24034,76561198053794620,84,76561198053794620,0,4000
24035,76561198053799437,11,76561198053799437,24,65800
24036,76561198053804392,0,76561198053804392,0,0
24037,76561198053804887,40,76561198053804887,45,240
24038,handsomerogue,16,76561198053814436,833,4000
24039,76561198053829741,2,76561198053829741,0,205790
24040,76561198053836143,1,76561198053836143,0,205790
24041,76561198053848884,13,76561198053848884,3731,4700
24042,76561198053849483,2,76561198053849483,1620,1250
24043,76561198053856230,9,76561198053856230,166,4000
24044,SnowZoneHD,101,76561198053856369,159,240
24045,76561198053857883,2,76561198053857883,633,500
24046,newzealandninja,54,76561198053859852,149,400
24047,76561198053861282,0,76561198053861282,0,0
24048,76561198053864252,0,76561198053864252,0,0
24049,76561198053869172,28,76561198053869172,3997,730
24050,fatezau,7,76561198053873038,61,4000
24051,badassninja69,46,76561198053873134,10,240
24052,76561198053874388,0,76561198053874388,0,0
24053,tick12312,0,76561198053879603,0,0
24054,76561198053904575,38,76561198053904575,682,4000
24055,hugg3r,0,76561198053914533,0,0
24056,76561198053918157,0,76561198053918157,0,0
24057,76561198053922405,49,76561198053922405,61,240
24058,luigigatones,54,76561198053935576,0,320
24059,itt130,83,76561198053942818,1,4000
24060,DarkestMercy,0,76561198053944728,0,0
24061,76561198053963799,56,76561198053963799,0,1200
24062,76561198053982560,17,76561198053982560,160,24980
24063,76561198053992442,9,76561198053992442,389,10
24064,76561198053993296,22,76561198053993296,1,240
24065,76561198054009234,7,76561198054009234,0,218230
24066,76561198054017853,41,76561198054017853,2769,240
24067,76561198054027097,133,76561198054027097,155,220
24068,76561198054027510,31,76561198054027510,651,4000
24069,76561198054034038,3,76561198054034038,6902,104700
24070,Duckintins,86,76561198054034234,279,220
24071,76561198054034416,11,76561198054034416,1691,240
24072,pikro_99,113,76561198054036956,1106,240
24073,76561198054041998,40,76561198054041998,146,240
24074,76561198054042034,5,76561198054042034,1220,42680
24075,76561198054047981,0,76561198054047981,0,0
24076,76561198054055196,0,76561198054055196,0,0
24077,76561198054067877,26,76561198054067877,204,400
24078,76561198054072662,0,76561198054072662,0,0
24079,76561198054077230,4,76561198054077230,330,4000
24080,76561198054079203,16,76561198054079203,207,220
24081,TheRainOnAGrave,44,76561198054080995,71,47890
24082,76561198054091627,12,76561198054091627,367,1250
24083,4202346,73,76561198054101832,456,220
24084,Rubytrogdon,47,76561198054124751,0,50
24085,76561198054129809,28,76561198054129809,784,4000
24086,datredphoenix,46,76561198054132083,222,10
24087,BROKENisles,116,76561198054135243,561,12900
